"","real","id","item_num","treatment","control","realxtreatment","realxcontrol","demrep","attentive","avg_fake","avg_real","discernment","rating","age","gender","hispanic","social_conserv","covid_concern_1","sciknow","mms","crt_acc","study"
"170",0,170,1,1,0,0,0,0,1,0.666666674666667,0.546666675333333,-0.119999999333333,0.2,1.22,1,1,3,1.38,0,4.7,0.5,1
"171",0,171,1,0,1,0,0,0,1,0.546666672,0.426666672666667,-0.119999999333333,0.80000001,0.72,1,0,2,1.8,0,3.5,0.666666666666667,1
"172",0,172,1,1,0,0,0,1,1,0.840000006666667,0.826666672666667,-0.0133333339999999,1,0.6,1,1,3,1.66,1,4.9,0.333333333333333,1
"173",0,173,1,1,0,0,0,1,1,0.0666666673333333,0.157142861428571,0.0904761940952381,0,1,1,0,5,1.44,1,4.5,0.166666666666667,1
"174",0,174,1,0,1,0,0,1,1,0.893333338666667,0.760000012,-0.133333326666667,0.80000001,1.4,1,0,4,1.22,1,2.7,0.5,1
"175",0,175,1,0,1,0,0,1,1,0.413333338666667,0.386666675333333,-0.0266666633333333,0.2,1.6,1,0,4,1.42,1,4.1,0.5,1
"176",0,176,1,1,0,0,0,0,0,0.293333336666667,0.760000008666667,0.466666672,0,1.4,1,0,1,1.2,0,4.1,0.5,1
"177",0,177,1,1,0,0,0,0,1,0.0666666673333333,0.173333337333333,0.10666667,0.2,0.82,1,0,1,0.46,0,3.8,0.666666666666667,1
"178",0,178,1,0,1,0,0,0,1,0.133333336,0.480000013333333,0.346666677333333,0.2,1.28,1,0,1,1.6,0,3.7,1,1
"179",0,179,1,0,1,0,0,1,1,0.0533333346666667,0.0266666666666667,-0.026666668,0,1.58,1,0,4,1.64,1,3.9,0.666666666666667,1
"180",0,180,1,0,1,0,0,1,1,0,0,0,0,1.3,1,0,5,0.2,1,3.1,0.666666666666667,1
"181",0,181,1,0,1,0,0,0,1,0,0,0,0,1.28,1,0,2,1.5,0,3.7,0.5,1
"182",0,182,1,1,0,0,0,1,1,0.346666674,0.253333339333333,-0.0933333346666667,0.2,0.46,1,0,3,0.22,1,2.3,0.166666666666667,1
"183",0,183,1,0,1,0,0,0,1,0.893333338666667,0.746666676666667,-0.146666662,0.60000002,1.06,1,0,3,2,0,4.9,0.5,1
"184",0,184,1,1,0,0,0,1,0,0.613333351333333,0.613333352666667,1.33333333263153e-09,0.60000002,1.06,1,0,2,NA,1,3.4,0.166666666666667,1
"185",0,185,1,1,0,0,0,1,1,0.413333344,0.546666682666667,0.133333338666667,0.40000001,1.46,1,0,4,0.56,1,4.4,0.333333333333333,1
"186",0,186,1,0,1,0,0,0,1,0.466666675333333,0.400000009333333,-0.066666666,0,0.48,1,0,2,1.44,0,4.7,0.333333333333333,1
"187",0,187,1,1,0,0,0,0,1,0.133333336666667,0.400000010666667,0.266666674,0,0.66,1,0,2,0.56,0,2.9,0.5,1
"188",0,188,1,1,0,0,0,1,1,0.280000005333333,0.520000013333333,0.240000008,0.60000002,0.8,1,0,5,NA,1,3.6,0.5,1
"189",0,189,1,0,1,0,0,1,1,0.200000004,0.106666669333333,-0.0933333346666666,0,1.24,1,0,5,0.08,1,2.3,0.5,1
"190",0,190,1,1,0,0,0,1,0,1,0.986666667333333,-0.0133333326666667,1,0.8,0,1,3,2,1,7,0.166666666666667,1
"191",0,191,1,0,1,0,0,1,1,0.81333334,0.706666677333333,-0.106666662666667,0.80000001,1.66,1,0,5,1.42,1,4.1,0.166666666666667,1
"192",0,192,1,1,0,0,0,0,1,0.146666669333333,0.266666670666667,0.120000001333333,0,1.4,1,0,2,1.2,0,3.2,0.333333333333333,1
"193",0,193,1,1,0,0,0,0,1,0.520000013333333,0.480000013333333,-0.04,0.40000001,1.18,1,0,4,2,0,5.3,0.333333333333333,1
"194",0,194,1,1,0,0,0,0,1,0.48000001,0.613333348666667,0.133333338666667,0.80000001,0.72,1,0,3,1.36,0,4.1,0.333333333333333,1
"195",0,195,1,1,0,0,0,0,1,0.546666678,0.73333334,0.186666662,0.60000002,0.38,1,0,1,0.98,0,4.3,0.333333333333333,1
"196",0,196,1,0,1,0,0,1,1,0.200000004666667,0.0400000006666667,-0.160000004,0,0.98,1,0,4,0.4,1,3.4,0.666666666666667,1
"197",0,197,1,0,1,0,0,1,1,0.520000012666667,0.466666677333333,-0.0533333353333333,0.60000002,1.2,1,0,4,1.24,1,4,0.333333333333333,1
"198",0,198,1,1,0,0,0,1,1,0.280000002666667,0.586666673333333,0.306666670666667,0.80000001,1.6,1,0,3,1.84,1,5,0.5,1
"199",0,199,1,1,0,0,0,1,1,0,0.053333334,0.053333334,0,1.38,0,0,5,0,1,5.7,0.333333333333333,1
"200",0,200,1,1,0,0,0,1,1,0.0133333333333333,0.173333336,0.160000002666667,0,1.22,1,0,3,1.02,1,4.8,0.5,1
"201",0,201,1,0,1,0,0,1,0,0.813333334666667,0.653333338,-0.159999996666667,0,0.92,1,0,4,0.12,1,6.4,0.166666666666667,1
"202",0,202,1,1,0,0,0,0,1,0.506666674666667,0.853333340666667,0.346666666,0.60000002,1.12,0,0,3,2,0,3.6,1,1
"203",0,203,1,0,1,0,0,0,1,0.0133333333333333,0.0666666666666667,0.0533333333333333,0,1.54,1,0,1,1.82,0,3.1,0.5,1
"204",0,204,1,1,0,0,0,1,1,0.0266666666666667,0.146666668666667,0.120000002,0,0.8,0,0,3,0.12,1,5.2,0.333333333333333,1
"205",0,205,1,1,0,0,0,0,1,0,0,0,0,0.72,0,0,2,0,0,1,0.5,1
"206",0,206,1,0,1,0,0,1,1,0.493333346,0.493333346,0,0.40000001,1.24,1,0,5,NA,1,6.1,0.833333333333333,1
"207",0,207,1,0,1,0,0,1,0,0.0800000006666667,0.133333335333333,0.0533333346666667,0,1.36,1,0,5,1.84,1,5.4,0.333333333333333,1
"208",0,208,1,1,0,0,0,1,1,0,0,0,0,0.98,1,0,5,0.14,1,3.1,0.5,1
"209",0,209,1,0,1,0,0,1,1,0.093333336,0.200000003333333,0.106666667333333,0,1.3,0,0,4,NA,1,5.9,0.333333333333333,1
"210",0,210,1,0,1,0,0,0,1,0.626666674666667,0.746666673333333,0.119999998666667,1,0.92,1,1,3,1.36,0,3.8,0.166666666666667,1
"211",0,211,1,1,0,0,0,1,1,0.480000011333333,0.33333334,-0.146666671333333,0.40000001,1,1,0,4,1.46,1,4.4,0.333333333333333,1
"212",0,212,1,1,0,0,0,1,1,0.226666670666667,0.493333342,0.266666671333333,0.2,1.46,1,0,5,1.64,1,6.3,0.5,1
"213",0,213,1,1,0,0,0,1,1,0,0,0,0,1.3,1,0,5,2,1,4.3,0.333333333333333,1
"214",0,214,1,1,0,0,0,0,1,0.120000001333333,0.066666668,-0.0533333333333333,0,1.1,1,0,3,1.66,0,3.7,0.666666666666667,1
"215",0,215,1,0,1,0,0,1,1,0.493333342,0.453333343333333,-0.0399999986666667,0.2,0.82,0,0,3,0.46,1,4.7,0.5,1
"216",0,216,1,1,0,0,0,0,0,0.693333342,0.693333342,0,0.60000002,1.36,1,0,4,NA,0,5.3,0.333333333333333,1
"217",0,217,1,1,0,0,0,0,1,0.08,0.16,0.08,0,1.34,1,0,2,1.62,0,3.8,0.5,1
"218",0,218,1,0,1,0,0,1,1,0,0,0,0,1.22,0,0,2,1,1,3.7,0.5,1
"219",0,219,1,1,0,0,0,1,1,0.400000008666667,0.466666676666667,0.066666668,0.2,1.02,1,0,4,0.72,1,4.3,0.5,1
"220",0,220,1,1,0,0,0,0,1,0.160000002666667,0.666666675333333,0.506666672666667,0.40000001,1.32,1,0,2,1.22,0,3.6,0.666666666666667,1
"221",0,221,1,1,0,0,0,0,1,0.04,0.120000002,0.080000002,0,1.22,1,0,3,1.6,0,3.2,0.333333333333333,1
"222",0,222,1,0,1,0,0,1,1,0,0,0,0,1.34,0,0,3,0.56,1,2.3,0.666666666666667,1
"223",0,223,1,1,0,0,0,0,1,0.093333334,0.226666669333333,0.133333335333333,0,1.14,1,0,3,1.1,0,3.7,0.166666666666667,1
"224",0,224,1,0,1,0,0,0,1,0.0666666686666667,0.04,-0.0266666686666667,0,1.3,1,0,1,1.6,0,2.8,1,1
"225",0,225,1,0,1,0,0,1,1,0.0666666686666667,0.106666668666667,0.04,0,1.24,1,0,5,0.4,1,1.8,0.666666666666667,1
"226",0,226,1,0,1,0,0,1,1,0.280000004666667,0.0800000013333333,-0.200000003333333,0.80000001,0.42,0,1,4,0.14,1,3.4,1,1
"227",0,227,1,0,1,0,0,1,1,0.173333338666667,0.360000004666667,0.186666666,0,1.26,0,0,3,0.4,0.531141504789032,5.7,0.333333333333333,1
"228",0,228,1,0,1,0,0,1,1,0,0,0,0,1.24,0,0,5,0.2,1,4.5,1,1
"229",0,229,1,0,1,0,0,1,0,0.360000005333333,0.226666671333333,-0.133333334,0.60000002,0.66,0,0,3,1.26,0.531141504789032,5.7,0.333333333333333,1
"230",0,230,1,1,0,0,0,0,1,0.240000004,0.426666678,0.186666674,0.60000002,0.54,1,0,3,1.2,0,3.3,0.5,1
"231",0,231,1,0,1,0,0,1,0,0.373333339333333,0.373333342,2.66666666526305e-09,0,1.34,1,0,4,1.4,1,2.4,0.166666666666667,1
"232",0,232,1,0,1,0,0,0,1,0.213333335333333,0.240000002666667,0.0266666673333333,0.40000001,0.54,0,1,3,0,0,3.8,0.666666666666667,1
"233",0,233,1,1,0,0,0,0,1,0.36000001,0.360000008,-1.99999999894729e-09,0,0.54,0,0,2,1.3,0,3.1,0.833333333333333,1
"234",0,234,1,0,1,0,0,0.463633865839777,0,0.866666669333333,0.973333334666667,0.106666665333333,0.2,0.46,0,0,3,0.6,0.463633865839777,5.2,0.333333333333333,1
"235",0,235,1,1,0,0,0,0,0,0.720000008666667,0.773333344666667,0.053333336,0.80000001,0.7,1,0,1,1.42,0,5.1,0.166666666666667,1
"236",0,236,1,1,0,0,0,0,1,0,0,0,0,0.82,0,0,3,0.4,0,2.4,1,1
"237",0,237,1,1,0,0,0,0,1,0.533333337333333,0.853333335333333,0.319999998,0.80000001,1.44,1,0,4,1.84,0,5,0.333333333333333,1
"238",0,238,1,1,0,0,0,1,1,0.333333339333333,0.173333336666667,-0.160000002666667,0,1.44,0,0,5,0,1,3.6,0.666666666666667,1
"239",0,239,1,1,0,0,0,0,1,0.626666682666667,0.746666679333333,0.119999996666667,0.60000002,0.66,0,0,3,1.58,0,5.3,0.166666666666667,1
"240",0,240,1,0,1,0,0,0,0,0.120000000666667,0.08,-0.0400000006666667,0.2,1.16,0,0,3,0.64,0,5,0.166666666666667,1
"241",0,241,1,0,1,0,0,1,0,1,1,0,1,1.12,0,0,4,2,1,5.5,0.333333333333333,1
"242",0,242,1,0,1,0,0,0,1,0.280000006666667,0.453333342,0.173333335333333,0.40000001,0.58,1,0,2,1.2,0,4.4,0.833333333333333,1
"243",0,243,1,1,0,0,0,1,0,0.533333342,0.413333345333333,-0.119999996666667,0.80000001,0.6,0,0,4,0.42,1,4.8,0.333333333333333,1
"244",0,244,1,0,1,0,0,0,1,0.093333334,0.386666673333333,0.293333339333333,0.40000001,0.76,0,0,2,1.06,0,4.2,0.666666666666667,1
"245",0,245,1,1,0,0,0,0,0,0.146666668,0.466666666666667,0.319999998666667,0,0.94,0,0,3,2,0,3.1,0.333333333333333,1
"246",0,246,1,0,1,0,0,0,0,0.693333340666667,0.853333337333333,0.159999996666667,0.80000001,1.26,1,0,3,1.64,0,4.6,0.333333333333333,1
"247",0,247,1,0,1,0,0,1,1,0.306666673333333,0.42666668,0.120000006666667,0,1.36,1,0,5,0,1,3.8,0.166666666666667,1
"248",0,248,1,0,1,0,0,1,0,0.80000001,0.746666675333333,-0.0533333346666667,1,0.8,0,1,4,1.68,1,5,0.333333333333333,1
"249",0,249,1,1,0,0,0,1,1,0.706666676,0.800000006,0.09333333,0.80000001,0.52,0,0,3,0.52,1,4.5,0.166666666666667,1
"250",0,250,1,1,0,0,0,0,1,0.186666671333333,0.573333346,0.386666674666667,0.60000002,0.9,0,0,1,2,0,5,0.5,1
"251",0,251,1,1,0,0,0,1,1,0.6,0.4,-0.2,0,0.82,0,0,3,2,1,4.9,0.5,1
"252",0,252,1,1,0,0,0,1,1,0.493333346666667,0.573333349333333,0.0800000026666667,0.40000001,1.5,0,0,5,1.42,1,5.9,0.5,1
"253",0,253,1,0,1,0,0,1,1,0.0266666666666667,0.0533333346666667,0.026666668,0,0.92,0,0,2,0.4,1,3.1,0.666666666666667,1
"254",0,254,1,1,0,0,0,0,0,0.946666669333333,0.853333340666667,-0.0933333286666667,1,0.76,0,0,4,1.1,0,4.1,0.5,1
"255",0,255,1,1,0,0,0,1,1,0.360000004,0.413333338,0.053333334,0.40000001,1.56,0,0,5,0.2,1,3.1,0.5,1
"256",0,256,1,0,1,0,0,0.463633865839777,1,0.786666673333333,0.81333334,0.0266666666666667,0.60000002,1.48,1,0,4,1.84,0.463633865839777,5,0.5,1
"257",0,257,1,0,1,0,0,0,1,0.133333336666667,0.306666673333333,0.173333336666667,0,1.36,1,0,1,1.2,0,3.2,0.333333333333333,1
"258",0,258,1,1,0,0,0,1,1,0.760000009333333,0.720000011333333,-0.039999998,0.60000002,1.32,0,0,4,1.24,1,5.1,0.166666666666667,1
"259",0,259,1,0,1,0,0,0,1,0.146666671333333,0.373333342666667,0.226666671333333,0,1.12,0,0,2,1.7,0,4.7,0.166666666666667,1
"260",0,260,1,1,0,0,0,1,1,0.813333339333333,0.893333337333333,0.079999998,1,1.44,0,0,4,0.44,1,4.2,1,1
"261",0,261,1,0,1,0,0,1,1,0.453333344666667,0.106666668,-0.346666676666667,0.80000001,0.82,0,0,4,1.2,1,3.1,0.333333333333333,1
"262",0,262,1,1,0,0,0,0,1,0.0533333346666667,0.160000004,0.106666669333333,0,1.3,0,0,4,0.6,0,5.4,0.333333333333333,1
"263",0,263,1,0,1,0,0,1,0,0.453333342666667,0.480000012,0.0266666693333333,0.60000002,1.4,0,0,5,1.38,1,5.7,0.666666666666667,1
"264",0,264,1,1,0,0,0,0,1,0.533333344666667,0.480000012666667,-0.0533333320000001,0.40000001,1.48,0,0,2,0.18,0,3.8,0.333333333333333,1
"265",0,265,1,0,1,0,0,1,0,0.520000006666667,0.426666673333333,-0.0933333333333334,0.40000001,1.66,0,0,5,NA,1,4.8,0.833333333333333,1
"266",0,266,1,0,1,0,0,1,1,0.053333334,0.0133333333333333,-0.0400000006666667,0,1.34,0,0,3,0.18,1,3,0.666666666666667,1
"267",0,267,1,1,0,0,0,1,1,0.800000008666667,0.760000009333333,-0.0399999993333333,0.60000002,1.26,0,0,5,1.62,1,4.9,0.666666666666667,1
"268",0,268,1,0,1,0,0,1,1,0.373333335333333,0.453333334666667,0.0799999993333333,0,0.86,0,0,3,1.2,1,3.3,0.166666666666667,1
"269",0,269,1,1,0,0,0,0,1,0.253333336,0.880000001333333,0.626666665333333,1,1.54,0,0,1,1.98,0,3.5,0.166666666666667,1
"270",0,270,1,0,1,0,0,0,1,0.253333337333333,0.400000006,0.146666668666667,0,1.3,0,0,4,1.98,0,3.6,0.666666666666667,1
"271",0,271,1,0,1,0,0,1,1,0.253333336,0.253333336,0,0.2,1.34,0,0,4,1.02,1,3.9,0.666666666666667,1
"272",0,272,1,0,1,0,0,0,1,0,0,0,0,1.54,0,0,2,0.6,0,3.6,1,1
"273",0,273,1,0,1,0,0,1,1,0.053333334,0.053333334,0,0,1.4,0,0,5,0.2,1,4,0.666666666666667,1
"274",0,274,1,0,1,0,0,0,1,0,0,0,0,1.42,0,0,3,1.12,0,5.2,0.5,1
"275",0,275,1,1,0,0,0,1,1,0.0133333333333333,0.280000006666667,0.266666673333333,0,0.96,0,0,4,1.2,1,3.2,1,1
"276",0,276,1,1,0,0,0,0,0,0.413333340666667,0.52000001,0.106666669333333,0.80000001,1.06,0,0,3,1.56,0,4,0.833333333333333,1
"277",0,277,1,0,1,0,0,1,1,0.493333342,0.466666674666667,-0.0266666673333333,0.80000001,0.76,0,0,2,0.6,1,2.8,0.666666666666667,1
"278",0,278,1,0,1,0,0,0,1,0.0400000013333333,0,-0.0400000013333333,0,1.42,0,0,5,0.16,0,4,0.833333333333333,1
"279",0,279,1,1,0,0,0,1,1,0.960000002,0.986666667333333,0.0266666653333333,1,0.4,0,0,1,2,1,5.6,0.5,1
"280",0,280,1,0,1,0,0,0,1,0.0800000006666667,0.293333338666667,0.213333338,0.2,0.4,0,0,1,0.72,0,5.2,0.166666666666667,1
"281",0,281,1,1,0,0,0,1,1,0.466666676,0.573333350666667,0.106666674666667,0.40000001,0.62,0,0,4,1.4,1,3.4,0.333333333333333,1
"282",0,282,1,1,0,0,0,0,0,0.760000008,0.693333347333333,-0.0666666606666667,0.80000001,0.76,0,0,3,1.34,0,3.6,1,1
"283",0,283,1,0,1,0,0,0,1,0.480000008,0.320000004,-0.160000004,0.2,1.2,0,0,3,0.4,0,4.8,0.333333333333333,1
"284",0,284,1,1,0,0,0,1,1,0.0666666666666667,0.426666677333333,0.360000010666667,0.2,1.54,0,0,4,1.1,1,3.7,1,1
"285",0,285,1,0,1,0,0,1,1,0.280000003333333,0.360000004666667,0.0800000013333333,0.40000001,1.42,0,0,5,1.92,1,4.1,1,1
"286",0,286,1,0,1,0,0,1,1,0.200000004,0.533333344,0.33333334,0.80000001,1.16,0,0,4,2,1,4,1,1
"287",0,287,1,1,0,0,0,0,1,0.34666667,0.680000007333333,0.333333337333333,0.60000002,1.4,0,0,2,1.9,0,3.9,0.833333333333333,1
"288",0,288,1,0,1,0,0,0,0,0.520000008666667,0.533333346,0.0133333373333334,0.80000001,0.54,0,0,3,1.84,0,4.8,0.166666666666667,1
"289",0,289,1,1,0,0,0,1,1,0.826666675333333,0.80000001,-0.0266666653333333,0.80000001,0.78,0,0,3,2,1,4,0.166666666666667,1
"290",0,290,1,1,0,0,0,0,1,0.400000004666667,0.546666680666667,0.146666676,0.80000001,0.44,1,0,1,1.8,0,4.9,0.666666666666667,1
"291",0,291,1,0,1,0,0,0,0,0.320000006,0.346666674,0.026666668,0.40000001,0.72,0,0,5,1.82,0,5.5,0.333333333333333,1
"292",0,292,1,0,1,0,0,0,1,0.306666670666667,0.453333340666667,0.14666667,0.40000001,0.72,0,0,2,1.64,0,5.1,0.5,1
"293",0,293,1,0,1,0,0,0,1,0.133333336666667,0.266666673333333,0.133333336666667,0.2,0.58,0,0,3,NA,0,4.3,0.666666666666667,1
"294",0,294,1,0,1,0,0,1,1,0.213333336666667,0.186666669333333,-0.0266666673333333,0,1.22,0,0,4,1.36,1,3.6,1,1
"295",0,295,1,1,0,0,0,0.463633865839777,1,0,0,0,0,1.14,0,0,3,2,0.463633865839777,2.7,0.666666666666667,1
"296",0,296,1,0,1,0,0,0,1,0.440000009333333,0.413333342666667,-0.0266666666666667,0,0.46,0,0,2,1.58,0,4.5,0.333333333333333,1
"297",0,297,1,0,1,0,0,1,0,0,0,0,0,0.64,0,0,5,0.1,1,2.9,0.5,1
"298",0,298,1,0,1,0,0,1,0,0.0266666673333333,0.0533333346666667,0.0266666673333333,0,1.2,0,0,3,1.36,1,5.1,0.333333333333333,1
"299",0,299,1,0,1,0,0,0,0,0.840000008,0.626666681333333,-0.213333326666667,1,0.38,0,1,2,1.2,0,5,1,1
"300",0,300,1,1,0,0,0,1,1,0.0400000013333333,0,-0.0400000013333333,0,1.46,1,0,4,2,1,3.6,0.333333333333333,1
"301",0,301,1,1,0,0,0,1,1,0.0666666673333333,0,-0.0666666673333333,0,0.86,1,0,3,1.9,1,2,0.833333333333333,1
"302",0,302,1,1,0,0,0,1,0,0,0,0,0,0.64,1,0,5,1.6,1,4.8,0.166666666666667,1
"303",0,303,1,1,0,0,0,1,1,0.400000004666667,0.400000006,1.33333333263153e-09,0.2,0.36,1,0,3,1.4,1,4.6,1,1
"304",0,304,1,1,0,0,0,0,0,0.82666667,0.760000008,-0.066666662,0.60000002,0.56,1,0,2,0.1,0,4.9,0.333333333333333,1
"305",0,305,1,1,0,0,0,0,1,0.200000002,0.920000002666667,0.720000000666667,0.2,1.1,1,0,1,1.82,0,3.7,0.333333333333333,1
"306",0,306,1,0,1,0,0,0,1,0.173333336666667,0.306666674,0.133333337333333,0.60000002,1.38,1,0,2,1.84,0,4.4,0.333333333333333,1
"307",0,307,1,1,0,0,0,0,1,0,0.493333347333333,0.493333347333333,0,1.08,1,0,3,2,0,2.2,0.666666666666667,1
"308",0,308,1,1,0,0,0,0,0,0.546666678666667,0.573333346666667,0.0266666680000001,0.60000002,0.52,0,0,2,1.7,0,4,1,1
"309",0,309,1,0,1,0,0,0,1,0.0133333333333333,0.0933333333333333,0.08,0,0.68,1,1,2,1.8,0,4.6,0.666666666666667,1
"310",0,310,1,0,1,0,0,1,1,0.306666674,0.640000008,0.333333334,0.60000002,1.24,0,0,4,1.4,1,4.7,0.666666666666667,1
"311",0,311,1,1,0,0,0,0,1,0,0,0,0,0.4,0,0,2,1.84,0,4.3,0.166666666666667,1
"312",0,312,1,0,1,0,0,0,1,0.200000002,0.133333336666667,-0.0666666653333333,0.2,0.42,0,0,2,0.24,0,3.5,1,1
"313",0,313,1,0,1,0,0,0,1,0.280000006,0.440000008666667,0.160000002666667,0,0.9,0,0,1,0.8,0,4.9,0.666666666666667,1
"314",0,314,1,0,1,0,0,0,1,0.066666668,0.706666674666667,0.640000006666667,0,0.68,0,0,2,1.6,0,6,1,1
"315",0,315,1,1,0,0,0,1,1,0,0,0,0,1.08,0,0,1,1.48,1,3.3,0.333333333333333,1
"316",0,316,1,1,0,0,0,1,1,0.453333334666667,0.506666671333333,0.0533333366666667,1,0.7,0,0,4,1.92,1,4,0.333333333333333,1
"317",0,317,1,0,1,0,0,0,1,0.613333347333333,0.573333344,-0.0400000033333333,0.40000001,0.72,0,0,2,1.02,0,3,0.333333333333333,1
"318",0,318,1,0,1,0,0,0,1,0.266666666666667,0.266666666666667,0,1,1.3,1,0,1,2,0,3.3,0.333333333333333,1
"319",0,319,1,0,1,0,0,1,1,0.560000014,0.600000014,0.04,0.40000001,0.94,0,0,3,NA,1,2.9,0.5,1
"320",0,320,1,1,0,0,0,1,1,0.30666667,0.373333342,0.066666672,0,1.02,0,0,4,1.64,1,3.8,0.166666666666667,1
"321",0,321,1,0,1,0,0,1,1,0.720000014,0.706666681333333,-0.0133333326666667,0.80000001,0.74,1,0,3,1.44,1,4.4,0.166666666666667,1
"322",0,322,1,1,0,0,0,0,0,0.0800000006666667,0.346666674,0.266666673333333,0,0.38,1,0,2,1.6,0,3.6,1,1
"323",0,323,1,1,0,0,0,0,0,0.240000002666667,0.226666671333333,-0.0133333313333333,0.2,0.56,1,0,3,1.22,0,5,0.333333333333333,1
"324",0,324,1,0,1,0,0,0,1,0.866666673333333,0.853333340666667,-0.0133333326666667,0.80000001,0.46,1,0,1,2,0,4.1,0.333333333333333,1
"325",0,325,1,1,0,0,0,0,0,0.746666679333333,0.693333347333333,-0.053333332,0.60000002,0.46,1,0,3,1.36,0,4.5,0.333333333333333,1
"326",0,326,1,0,1,0,0,1,1,0.626666681333333,0.573333348,-0.0533333333333333,0.60000002,0.48,1,0,3,1,1,5.3,0.5,1
"327",0,327,1,1,0,0,0,0,1,0.586666679333333,0.546666674666667,-0.0400000046666666,0.2,0.66,1,0,2,1.8,0,3.1,0.333333333333333,1
"328",0,328,1,1,0,0,0,1,1,0.853333339333333,0.666666676666667,-0.186666662666667,0.80000001,0.66,1,0,3,1.62,1,4.9,0.333333333333333,1
"329",0,329,1,0,1,0,0,1,1,0.786666676,0.64000001,-0.146666666,0.80000001,0.86,1,0,5,1.64,1,4.2,0.5,1
"330",0,330,1,0,1,0,0,0,1,0.733333344,0.733333342666667,-1.33333333263153e-09,0.60000002,0.72,1,0,1,1.68,0,4.1,0.5,1
"331",0,331,1,0,1,0,0,0,0,0.600000005333333,0.773333338,0.173333332666667,0.80000001,1.04,1,0,3,1.86,0,4.1,0.166666666666667,1
"332",0,332,1,1,0,0,0,1,1,0.0666666673333333,0.133333335333333,0.066666668,0,0.88,1,0,3,1.64,1,2.9,0.666666666666667,1
"333",0,333,1,0,1,0,0,1,1,0.626666679333333,0.520000008666667,-0.106666670666667,0.60000002,1.06,1,1,2,0.36,1,3.6,1,1
"334",0,334,1,1,0,0,0,0,1,0.320000008,0.600000013333333,0.280000005333333,0.60000002,0.42,1,1,2,0.6,0,4.6,0.5,1
"335",0,335,1,0,1,0,0,0,1,0.36000001,0.533333346,0.173333336,0,0.78,1,0,1,0.8,0,3.5,0.333333333333333,1
"336",0,336,1,0,1,0,0,0,1,0.266666671333333,0.506666674666667,0.240000003333333,0.40000001,0.48,1,0,2,1.24,0,3.7,0.666666666666667,1
"337",0,337,1,1,0,0,0,0,1,0.426666672,0.346666672,-0.08,0.80000001,0.76,1,1,5,2,0,3.6,0.166666666666667,1
"338",0,338,1,1,0,0,0,1,0,0.800000003333333,0.880000003333333,0.08,1,0.68,1,0,3,2,1,5.8,0.333333333333333,1
"339",0,339,1,0,1,0,0,0,1,0.0400000013333333,0.413333343333333,0.373333342,0.60000002,0.94,1,1,1,1.54,0,4,0.666666666666667,1
