"","condition","participant_id","wave","surveyed_after_yoga_session","sex","age","z_self_centrality","z_better_than_average","z_exp_better_than_average","z_communal_narcissism","z_self_esteem","z_g_factor","z_g_factor_well_being","z_grouped_self_centrality","z_grouped_g_factor","z_grouped_g_factor_well_being","z_grouped_communal_narcissism","z_grouped_self_esteem","z_grouped_better_than_average"
"210",1,"46",4,1,1,"71",0.908653755921586,NA,NA,NA,0.731545519139917,0.667225450403844,NA,0.0278914019420866,0.531215538955866,NA,NA,0.587088880225266,NA
"211",1,"36",8,1,1,"55",-0.388296434385438,0.801380761995892,0.279167546063138,0.944337474654593,0.731545519139917,1.03368387793268,0.951714296281198,-0.125511308739389,-0.352676422107073,0.086721455211492,-0.185768310835144,-0.470894206014015,0.130121241188496
"212",1,"40",10,1,1,"61",-0.283703677102614,0.137179799511331,-0.508750588810925,-0.38335957043188,-0.974681539014762,-0.755737565291029,0.0692399181821455,-0.483450966996167,-0.465248118956084,0.275788253449495,0.0254976112910982,-0.819478228647767,0.287431995461155
"213",1,"134",10,1,1,"71",0.322934315137769,NA,NA,NA,0.126110111407611,0.119409425855607,NA,-0.0906470563117813,-0.083002427961854,NA,NA,-0.0917326375351978,NA
"214",0,"31",11,0,1,"24",-0.304622228559179,-1.45340671591222,-1.53304416414721,-1.64549132934124,-2.5708294321272,-2.65845338436276,-1.67354244340704,-0.334696823305039,-1.80404120391818,-0.587020402777308,-1.40760473761483,-1.7956663797515,-0.334285352829401
"215",1,"2",2,1,1,"23",-1.09952718390865,-0.090046845549177,-0.508750588810925,-1.15375168301292,0.291228858970967,-0.269699234675771,-0.293758190166027,-0.42360066699544,-0.478955399977724,-0.825616763937931,-1.33179487547254,0.261438016975314,-0.603024558045194
"216",1,"12",3,1,1,"21",-0.953097323712691,-1.20870109815475,0.436751173037951,-0.301402962710493,-0.424285713803575,-0.66786822652431,-1.18321133224515,-0.355615374761604,-0.270589802771255,-0.537641896486574,0.513594741720694,-0.477009715183028,-0.675853610949203
"217",1,"56",6,1,1,"62",-0.116355265450095,0.993649461662476,-0.390562868579816,-0.0391418180020539,0.346268441492086,0.443823315882543,0.94284972168695,NA,NA,NA,NA,NA,NA
"218",1,"132",10,1,1,"35",1.38978043942258,1.55297658796526,1.38225293488683,0.632902365313322,-2.40571068456385,-0.984830749482939,1.5997973029996,0.0627556543696948,-1.19662273162912,-0.122582777790472,-0.336022091657688,-1.59614789311244,-0.0611764044393677
"219",0,"63",11,0,1,"24",-1.20411994119147,-0.229878627124874,-0.902709656247957,-0.38335957043188,-0.479325296324694,-0.512633122498627,-0.276656983432484,NA,NA,NA,NA,NA,NA
"220",1,"35",5,1,1,"25",-2.0199434479975,-1.85542308794235,-3.26646406087015,0.272293291339218,0.566426771576561,0.05965624922947,-1.68178700854362,-0.418371029131298,0.369358709912401,-0.0598445409580644,NA,0.440316660168949,-0.117983065704494
"221",0,"56",5,0,1,"62",0.239260109311509,0.53919617154146,0.870106147218686,0.38703254214916,0.346268441492086,0.504668193095609,0.596950836822999,NA,NA,NA,NA,NA,NA
"222",0,"53",9,0,1,"76",0.866816653008457,NA,-1.37546053717239,-1.25209961227859,0.951703849224391,0.16264335966341,-0.578275780250423,0.194243692096674,0.117878000644322,-0.408480423464006,0,0.235883925090508,NA
"223",0,"109",11,0,1,"63",1.78723291709731,1.71028734223792,2.95808920463495,2.05894733966546,1.50209967443558,2.17939021118625,2.02360939784149,-0.0732149300979772,0.00474339570323501,0.34272942384936,-0.0163913215442775,-0.110079165042237,0.367058426636205
"224",1,"63",12,1,1,"24",-0.848504566429867,-0.0376099274582906,-0.981501469735363,-0.137489747267719,0.236189276449849,0.0981215961942589,-0.0479607256314862,NA,NA,NA,NA,NA,NA
"225",1,"43",2,1,1,"64",0.322934315137769,0.311969526480952,-0.902709656247957,-0.694794679773152,-0.369246131282457,-0.436653050152342,0.173770650934697,0.0235333703886356,0.485200883736428,-0.187286047493534,0.948647734375058,0.316477599496432,-0.393276885681648
"226",0,"40",6,0,1,"61",0.197423006398379,-0.142483763640063,-0.587542402298331,-0.64562071514032,-0.424285713803575,-0.557603141121937,-0.244980222530463,-0.00232428349517388,-0.267113694786992,-0.0384318872631133,-0.236763533417341,-0.26908240343658,0.00776843230976096
"227",0,"122",10,0,1,"76",0.322934315137769,-0.736768835336777,2.36715060347941,1.43607712098292,-0.204127383719101,0.255468522705081,-0.402734101336295,-0.460208132044428,0.479062613920282,0.486745005093317,0.529986063264971,0.275197912605593,0.40784269626245
"228",0,"36",11,0,1,"55",0.322934315137769,0.836338707389817,0.397355266294248,1.07546804700881,1.33698092687222,1.49167274459723,1.00999668046189,0.585719440783818,0.105312444557477,0.145003839392188,-0.0546377384809249,0.13454120171829,0.16507918658242
"229",1,"36",12,1,1,"55",0.385689969507463,0.871296652783741,0.948897960706092,1.38690315635008,1.22690176182998,1.54720511762007,1.10312132006056,0.648475095153512,0.160844817580317,0.238128478990853,0.256797370860347,0.0244620366760526,0.200037131976345
"230",1,"40",5,1,1,"61",0.364771418050899,-0.212399654427912,-0.1935833348613,-0.530881464330378,0.236189276449849,-0.0935405768349429,-0.288693002290646,0.165024128157345,0.196948869500002,-0.082144667023296,-0.122024282607399,0.391392586816844,-0.0621474584780876
"231",1,"75",10,1,1,"20",0.281097212224639,0.381885417268801,0.0427921056009192,-0.678403358228875,0.126110111407611,-0.0875925537264202,0.24282325281704,0.104592757282825,-0.179942456624133,-0.204146817683164,-0.438467851309422,0.0275197912605593,-0.126722552052976
"232",1,"110",10,1,1,"77",1.18059492485693,-2.15256562379071,-1.4542523506598,-2.46505740655512,-3.28634400490175,-3.60616910803854,-2.49076757284126,0,0,0,0,0,0
"233",1,"40",3,1,1,"61",0.406608520964028,-0.19492068173095,-0.981501469735363,-0.104707104179164,0.18114969392873,0.0385949275154853,-0.189867299364359,0.206861231070475,0.32908437385043,0.0166810359029905,0.304150077543815,0.336353004295725,-0.0446684857811255
"234",1,"63",5,1,1,"21",0.992327961747846,0.556675144238422,1.22466930791201,0.895163510021761,0.016030946365374,0.486878440816428,0.711613928575635,NA,NA,NA,NA,NA,NA
"235",0,"40",9,0,1,"61",-0.137273816906659,-0.00265198206436628,-0.508750588810925,-0.563664107418932,0.126110111407611,-0.130989624889288,-0.0973725854699685,-0.337021106800213,0.159499821445656,0.109175749797381,-0.154806925695954,0.281313421774606,0.147600213885458
"236",0,"53",11,0,1,"76",0.762223895725632,0.434322335359687,-0.390562868579816,-1.39962150617708,0.786585101661035,0.0817705165607259,0.152868074232967,0.0896509348138497,0.0370051575416374,0.322663431019384,-0.147521893898497,0.0707651775271525,NA
"237",1,"126",11,1,1,"32",0.804060998638762,-0.68433191724589,-0.0753956146301903,0.468989149870547,0.016030946365374,0.0394666787304787,-0.540201446399417,0.251022617478779,0.168272207286901,-0.269241559795911,-0.114739250809942,0.41279686890839,-0.262184590454432
"238",1,"144",11,1,1,"22",-0.137273816906659,0.242053635693104,1.38225293488683,1.53442505024858,1.50209967443558,1.64221803686192,0.538662502894337,-0.0488099533986515,0.909338557400647,0.14760367056185,0.934305328023815,0.843940265323819,-0.0349579453939243
"239",1,"40",12,1,1,"61",0.0928302491155547,-0.736768835336777,-0.82391784276055,-0.629229393596042,-0.424285713803575,-0.686775398905944,-0.801836299760308,-0.106917040777998,-0.396285952571,-0.595287964492958,-0.220372211873064,-0.26908240343658,-0.586516639386952
"240",0,"40",4,0,1,"61",0.448445623877158,0.224574662996142,-0.114791521373893,-0.793142609038817,0.126110111407611,-0.167737476698185,0.0724093791967374,0.248698333983605,0.122751969636759,0.278957714464087,-0.384285427315838,0.281313421774606,0.374826858945966
"241",0,"36",7,0,1,"55",-0.932178772256126,0.679027953117157,0.67312661350017,0.960728796198871,1.2819413443511,1.37521735709718,0.839582806841591,-0.669393646610077,-0.011142942942574,-0.0254100342281147,-0.169376989290867,0.0795016191971714,0.00776843230976099
"242",0,"35",8,0,1,"25",-1.03677152953895,-1.03391137118513,-0.902709656247957,NA,-0.479325296324694,-0.676275643136571,-1.0179588911679,0.564800889327253,-0.36657318245364,0.603983576417653,NA,-0.605435407732305,0.703528651052726
"243",1,"40",8,1,1,"61",-0.241866574189484,-0.0376099274582906,-0.666334215785738,0.0919887543521657,0.126110111407611,0.114056451970785,-0.00361603691770709,-0.441613864083037,0.40454589830573,0.202932298349642,0.500845936075144,0.281313421774606,0.112642268491534
"244",1,"36",10,1,1,"55",0.343852866594334,1.01112843435944,0.594334800012763,1.1574246547302,1.33698092687222,1.56315206678152,1.19054687958092,0.606637992240383,0.17679176674176,0.325554038511218,0.0273188692404625,0.13454120171829,0.339868913552042
"245",0,"102",11,0,1,"56",0.762223895725632,1.41314480638957,1.14587749442461,1.12464201164165,0.841624684182154,1.31536724881888,1.56305138772355,-0.585719440783818,-0.19152532512366,0.127758241948091,-0.0491739646328324,-0.311890967619672,0.145658105808018
"246",0,"117",11,0,1,"21",0.992327961747846,0.871296652783741,0.988293867449795,0.993511439287426,1.17186217930887,1.35908473623505,1.02710185369408,0.188266963109084,0.183791629317213,-0.157110070356304,-0.13113057235422,0.40362360515487,-0.139831781575697
"247",0,"36",3,0,1,"54",-1.20411994119147,0.556675144238422,0.515542986525357,0.993511439287426,1.22690176182998,1.3236611396529,0.730618795167254,-0.941334815545421,-0.0626991603868552,-0.134374045902451,-0.136594346202312,0.0244620366760526,-0.114584376568974
"248",1,"135",10,1,1,"36",0.908653755921586,1.25583405211691,NA,0.567337079136212,0.621466354097679,0.919194311270139,1.30711561444096,-0.156889135924237,0.365211022496524,0.0177360905611219,0.475348324784046,0.302717703866153,-0.0786553771363296
"249",0,"112",11,0,1,"63",1.34794333650945,1.18591816132906,2.17017106976089,0.911554831566038,1.06178301426663,1.32657080227709,1.30774752339456,NA,NA,NA,NA,NA,NA
"250",1,"56",4,1,1,"62",0.009156043289295,0.853817680086779,-0.1935833348613,0.714858973034709,0.291228858970967,0.666600053725038,0.956783450655223,NA,NA,NA,NA,NA,NA
"251",1,"49",5,1,1,"50",0.699468241355937,1.09852329784425,1.34285702814312,0.550945757591934,0.951703849224391,1.09486465468227,1.15570660741228,0.611867630104524,0.275137191176094,0.000236470045267945,0.235625247198988,0.295837756051013,-0.0480671749166459
"252",0,"49",6,0,1,"51",0.0509931462024248,1.60541350605615,1.57923246860534,0.534554436047657,0.236189276449849,0.732074745512334,1.63020627949578,-0.0366074650489886,-0.0876527179938454,0.474736142128773,0.219233925654711,-0.41967681672353,0.458823033295257
"253",1,"102",10,1,1,"55",1.68264015981449,1.93751398729843,1.57923246860534,1.37051183480581,1.77729758704117,2.14708311235259,2.10470198508064,0.334696823305039,0.640190538410048,0.669408839305182,0.196695858531329,0.623781935239345,0.670027286716882
"254",1,"53",12,1,1,"76",0.511201278246853,NA,-0.666334215785738,-0.662012036684597,0.786585101661035,0.29208047594043,-0.304522456680181,-0.161371682664929,0.247315116921341,-0.134727099893764,0.590087575593988,0.0707651775271525,NA
"255",1,"9",4,1,1,"20",0.0300745947458599,0.766422816601968,-0.705730122529441,-0.0883157826348863,-0.204127383719101,0.00993449796839111,0.719220635010655,-0.80885065632051,0.242192659057649,0.27050868311864,0.0928841554175722,0.220158330084475,0.268010914686753
"256",1,"36",4,1,1,"55",-0.702074706233912,0.399364389965763,0.791314333731279,1.89503412422269,1.2819413443511,1.672002299756,0.756588542993688,-0.439289580587863,0.285641999716243,-0.108404298076017,0.764928338732948,0.0795016191971714,-0.271895130841633
"257",1,"36",5,1,1,"55",-0.220948022732919,0.469280280753612,0.948897960706092,0.665685008401877,1.2819413443511,1.21353721204767,0.584912834715515,0.0418371029131299,-0.172823087992083,-0.280080006354191,-0.464420777087861,0.0795016191971714,-0.201979240053785
"258",1,"36",6,1,1,"55",0.0300745947458599,0.416843362662725,0.791314333731279,1.09185936855309,1.11682259678775,1.25711088487254,0.617853413524729,0.292859720391909,-0.129249415167212,-0.247139427544976,-0.0382464169366474,-0.0856171283661846,-0.254416158144671
"259",0,"49",8,0,1,"51",0.11374880057212,1.60541350605615,1.42164884163053,0.19033668361783,0.511387189055442,0.780793390904116,1.56368924642511,0.0261481893207061,-0.0389340726020636,0.408219109058104,-0.124983826775116,-0.144478904117937,0.458823033295257
"260",0,"117",9,0,1,"21",0.804060998638762,0.888775625480703,0.200375732575732,0.927946153110316,0.236189276449849,0.720490412061978,1.03090322366227,0,-0.454802694855856,-0.153308700388116,-0.196695858531329,-0.532049297704147,-0.122352808878735
"261",1,"47",10,1,1,"61",0.950490858834716,1.32574994290476,1.93379562929867,1.22298994090731,1.33698092687222,1.6601877807014,1.49969984916883,1.6107284621555,0.288864273555093,1.29851678701318,-0.135813807081156,0.0314511900120678,1.40580880405567
"262",0,"106",10,0,1,"56",1.24335057922663,-0.666852944548928,-0.548146495554628,0.337858577516328,-0.919641956493643,-0.624429298252047,-0.549069987492309,0.502045234957558,-0.131568597531524,-0.166772959952165,0.266358975094509,-0.275197912605593,-0.231596388234748
"263",1,"147",10,1,1,"31",1.03416506466098,0.713985898511082,1.0276897741935,0.780424259211819,1.77729758704117,1.64040244386024,0.837683113482158,0.282400444663626,0.432832488526635,0.239781438354782,0.51632662864474,0.302717703866153,0.148571267924178
"264",1,"132",12,1,1,"35",1.26426913068319,1.675329396844,2.48533832371051,1.3049465486287,0.786585101661035,1.40841471377529,1.84496285858054,-0.0627556543696945,1.19662273162912,0.122582777790472,0.336022091657688,1.59614789311244,0.0611764044393674
"265",0,"53",2,0,1,"76",0.0928302491155547,0.416843362662725,-0.981501469735363,-2.15362229721385,0.236189276449849,-0.576288361648129,-0.00930718399871866,-0.579742711796228,-0.621053720667218,0.160488172787699,-0.90152268493526,-0.479630647684034,NA
"266",0,"49",4,0,1,"50",-0.576563397494523,1.22087610672298,1.53983656186164,0.157554040529276,0.291228858970967,0.535225742806828,1.19498610825067,-0.664164008745936,-0.284501720699352,0.0395159708836661,-0.15776646986367,-0.364637234202411,0.0742856339620892
"267",0,"53",4,0,1,"76",0.929572307378151,0.224574662996142,-1.33606463042869,-1.48157811389847,0.731545519139917,-0.0339897213863353,-0.0606246869446,0.256999346466369,-0.0787550804054238,0.109170669841817,-0.229478501619884,0.0157255950060339,NA
"268",1,"122",9,1,1,"76",1.2015134763135,-0.142483763640063,1.61862837534905,0.944337474654593,-0.369246131282457,0.0922724040356711,0.0622651207007213,0.418371029131298,0.315866495250872,0.951744227130333,0.0382464169366474,0.110079165042237,1.00212776795916
"269",0,"50",11,0,1,"18",0.762223895725632,-0.43962629948842,-1.25727281694129,0.796815580756096,1.22690176182998,1.0205983210415,-0.246253956684266,0.12551130873939,0.767735735889115,0.0280323765475712,0.102445759651734,1.10079165042237,0.0087394863484811
"270",1,"146",12,1,1,"40",1.93366277729327,0.906254598177665,-0.626938309042035,-0.0555331395463314,1.39202050939334,1.10747060063138,0.85732583877534,0.094133481554542,0.20594315560382,0.151409998653344,-0.196695858531329,0.357757286387271,0.201008186015065
"271",0,"7",2,0,1,"22",-0.179110919819789,0.207095690299179,-0.666334215785738,-0.0719244610906088,0.236189276449849,0.179216407645163,0.195307119839347,0.0836742058262597,-0.195695302448301,-0.572689499557551,-0.917914006479537,0.385277077647831,-0.419495344727091
"272",0,"12",2,0,1,"21",0.0300745947458599,-0.159962736337026,-0.0359997078864872,-1.56353472161986,0.016030946365374,-0.625327789845289,-0.438830258414848,0.627556543696948,-0.228049366092234,0.206739177343725,-0.74853701718867,-0.0366930550140791,0.372884750868526
"273",0,"49",2,0,1,"50",-0.283703677102614,0.713985898511082,-0.0359997078864872,-0.153881068811996,0.346268441492086,0.335781813590054,0.657136880861771,-0.371304288354027,-0.483945649916125,-0.498333256505237,-0.469201579204942,-0.309597651681292,-0.432604574249813
"274",1,"52",2,1,1,"69",-0.367377882928874,1.37818686099564,2.05198334952978,1.20659861936303,0.951703849224391,1.41164479265278,1.54594621449136,0,-0.0970446006825378,0.344629117208793,0.163913215442774,-0.357757286387271,0.332100481242281
"275",1,"7",3,1,1,"22",-0.346459331472309,1.04608637975336,-0.0359997078864872,1.76390355186847,-0.534364878845813,0.570607012541764,1.34068611895445,-0.0836742058262597,0.195695302448301,0.572689499557551,0.917914006479537,-0.385277077647831,0.419495344727092
"276",1,"9",3,1,1,"20",0.302015763681204,0.679027953117157,-0.94210556299166,0.0100321466307784,-0.314206548761338,-0.0446600799602268,0.655869096455935,-0.536909487385166,0.187598081129031,0.207157144563919,0.191232084683237,0.110079165042237,0.180616051201942
"277",1,"47",3,1,1,"61",1.61988450544479,1.76272426032881,-0.154187428117597,1.78029487341274,1.44706009191446,2.04750339906951,2.01917611891971,2.28012210876558,0.676179891923201,1.81799305676406,0.421491125424277,0.141530355054305,1.84278312147972
"278",1,"49",3,1,1,"50",-0.409214985842003,0.591633089632347,1.26406521465572,0.0592061112636108,0.896664266703272,0.753220251182923,0.583015124605404,-0.496815597093417,-0.066507212323257,-0.572455012761604,-0.256114399129335,0.240798173529894,-0.554957383128548
"279",1,"56",3,1,1,"62",-0.471970640211698,1.32574994290476,0.0821880123446223,0.239510648250663,0.896664266703272,0.990179272333269,1.30965118325263,NA,NA,NA,NA,NA,NA
"280",0,"59",3,0,1,"28",1.28518768213975,1.1684391886321,-1.02089737647907,1.74751223032419,1.72225800452005,2.08090722431984,1.45281760839405,0.0767013553407381,0.133523058873475,0.411572050496944,-0.256797370860347,0.183465275070396,0.48941123551494
"281",0,"12",4,0,1,"21",-0.869423117886432,-0.229878627124874,0.0427921056009192,-0.58005542896321,0.566426771576561,0.101360745110433,-0.314666716615723,-0.271941168935344,0.498639168863488,0.330902719142849,0.234942275467977,0.513702770197108,0.302968860080677
"282",0,"47",4,0,1,"61",1.11783927048724,1.76272426032881,2.52473423045422,0.960728796198871,1.66721842199893,1.87647459706445,1.86080223065621,1.77807687380802,0.505151089918137,1.65961916850056,-0.398074951789595,0.36168868513878,1.84278312147972
"283",1,"50",4,1,1,"18",1.05508361611754,-0.422147326791458,-0.902709656247957,0.632902365313322,-0.0390086361557446,0.126188730484528,-0.261457453307697,0.418371029131298,-0.126673854667854,0.0128288799241398,-0.0614674557910405,-0.165118747563356,0.0262184590454432
"284",1,"63",4,1,1,"21",-0.451052088755133,0.29449055378399,0.67312661350017,0.911554831566038,0.18114969392873,0.542356863344957,0.467712190901883,NA,NA,NA,NA,NA,NA
"285",1,"66",4,1,1,"22",0.511201278246853,-0.754247808033739,-0.863313749504254,1.23938126245159,0.566426771576561,0.683924842055467,-0.457215115548803,-0.00697285048552165,1.09348580655334,0.250232726705647,0.868740041846705,1.11913817792941,0.0873948634848108
"286",1,"9",5,1,1,"20",0.657631138442807,0.53919617154146,-0.626938309042035,0.0592061112636108,-0.974681539014762,-0.493291219630534,0.5336012815176,-0.181294112623563,-0.261033058541276,0.0848893296255847,0.240406049316069,-0.550395825211187,0.040784269626245
"287",1,"47",5,1,1,"61",0.239260109311509,0.731464871208044,-0.1935833348613,1.53442505024858,0.841624684182154,1.31807877980538,0.999858371713843,0.899497712632291,-0.0532447273409327,0.798675309558196,0.175621302260116,-0.463905052678,0.811523732358957
"288",0,"59",5,0,1,"28",0.908653755921586,1.04608637975336,-0.863313749504254,2.14090394738685,1.66721842199893,2.16851009732757,1.41353810755566,-0.29983257087743,0.221125931881206,0.372292549658546,0.136594346202312,0.128425692549277,0.367058426636205
"289",0,"47",6,0,1,"61",-4.8230293431772,-3.67323624842642,-0.587542402298331,1.09185936855309,1.50209967443558,0.578741342134929,-3.236426347324,-4.16279173985642,-0.792582165011384,-3.43760940947965,-0.266944379435376,0.196569937575424,-3.5931773872755
"290",1,"52",6,1,1,"69",-0.367377882928874,0.713985898511082,-0.587542402298331,0.878772188477484,1.66721842199893,1.60573399401785,0.856687980073777,0,0.0970446006825381,-0.344629117208793,-0.163913215442775,0.357757286387271,-0.332100481242281
"291",1,"53",6,1,1,"76",0.950490858834716,NA,-0.0753956146301903,-1.5307520785313,0.731545519139917,-0.112801693466231,-0.707548183047482,0.277917897922934,-0.157567052485319,-0.537752826261065,-0.278652466252717,0.0157255950060339,NA
"292",1,"59",6,1,1,"28",1.43161754233571,-0.177441709033988,-0.0753956146301903,2.12451262584257,1.22690176182998,1.59273517469169,0.257380957741621,0.223131215536692,-0.354648990754681,-0.78386460015549,0.120203024658035,-0.311890967619672,-0.856469662151145
"293",1,"66",6,1,1,"22",0.908653755921586,-0.492063217579306,-0.666334215785738,0.780424259211819,0.951703849224391,0.820764908345965,-0.29883527753734,0.390479627189212,1.23032587284384,0.40861256471711,0.409783038606936,1.50441525557724,0.349579453939243
"294",0,"9",8,0,1,"21",1.24335057922663,0.364406444571839,-1.13908509671018,-0.547272785874655,-0.369246131282457,-0.367768654479326,0.251691793909931,0.404425328160255,-0.135510493390068,-0.197020157982084,-0.366072847822197,0.0550395825211187,-0.134005457343376
"295",1,"47",8,1,1,"61",-2.52198868295506,-1.69811233366969,0.948897960706092,1.32133787017297,0.566426771576561,0.500349724735991,-1.33082690230293,-1.86175107963428,-0.870973782410321,-1.53200996445858,-0.0374658778154913,-0.739102965283593,-1.61805347251878
"296",1,"9",9,1,1,"21",1.93366277729327,-0.00265198206436628,-0.981501469735363,0.0100321466307784,0.291228858970967,0.199331230778314,0.0134891363144794,1.0947375262269,0.431589391867572,-0.435222815577536,0.191232084683237,0.715514572774543,-0.501063883979582
"297",0,"47",9,0,1,"61",-1.20411994119147,-0.771726780730701,0.003396198857216,1.59999033642569,1.77729758704117,1.61792892651252,-0.404001885742132,-0.543882337870688,0.246605419366208,-0.605184947897779,0.241186588437226,0.471767850181017,-0.691667919579788
"298",1,"49",9,1,1,"51",0.302015763681204,0.923733570874628,2.2489628832483,0.305075934427773,0.896664266703272,0.923820735946063,0.943481630640547,0.21441515242979,0.104093272439883,-0.211988506726462,-0.0102445759651734,0.240798173529894,-0.222856901886267
"299",1,"69",9,1,1,"21",0.469364175333723,1.30827097020779,1.0276897741935,-0.957055824481591,-0.149087801197982,-0.16545994309399,1.06195402535866,0.481126683500993,0.0743917637866471,-0.146341174820872,0.0382464169366474,0.146772220056316,-0.16313707850498
"300",1,"82",9,1,1,"20",0.908653755921586,1.01112843435944,-2.36035820576497,-0.153881068811996,-2.5708294321272,-1.52092397091591,0.937148658359329,0.230104066022214,0.110873027652529,0.439653450166891,0.655652861771098,-0.330237495126712,0.332100481242281
"301",1,"88",9,1,1,"18",1.1387578219438,0.224574662996142,0.357959359550544,0.19033668361783,0.126110111407611,0.211787315443664,0.262458045112934,0.209185514565649,0.329630241133957,0.170095935894182,0.368804734746243,0.247678121345034,0.104873836181773
"302",0,"147",9,0,1,"31",0.469364175333723,0.416843362662725,-0.0753956146301903,-0.252228998077661,1.17186217930887,0.774737466806971,0.358120236772594,-0.282400444663626,-0.432832488526635,-0.239781438354782,-0.51632662864474,-0.302717703866153,-0.148571267924178
"303",1,"53",10,1,1,"76",0.594875484073113,0.381885417268801,0.357959359550544,-0.285011641166216,0.786585101661035,0.499942937469749,0.318842719183518,-0.0776974768386697,0.455177578450661,0.488638075969935,0.96708797111237,0.0707651775271525,NA
"304",1,"74",10,1,1,"20",0.0509931462024248,-0.090046845549177,-0.981501469735363,-0.612838072051765,-0.0940482186768633,-0.315133850695755,-0.189231423912119,-0.585719440783818,-0.629383488509886,-0.969691284550874,-0.557304932505433,-0.311890967619672,-0.914732904474352
"305",1,"117",10,1,1,"21",0.615794035529678,1.27331302481387,0.239771639319435,1.45246844252719,0.896664266703272,1.44630417245648,1.4946306947948,-0.188266963109084,0.271011065538643,0.31041877074442,0.327826430885549,0.128425692549277,0.262184590454432
"306",0,"133",10,0,1,"52",0.845898101551892,NA,NA,-2.02249172485963,0.18114969392873,-0.715255119591807,-0.93567595268935,-0.428830304859581,NA,NA,NA,NA,NA
"307",0,"138",10,0,1,"27",0.594875484073113,0.748943843905006,0.003396198857216,0.731250294578986,0.456347606534323,0.757945506808782,0.861123242244884,-0.132484159224911,-0.129906275495408,-0.291836498954746,-0.174840763138959,0,-0.273837238919074
"308",0,"144",10,0,1,"22",-0.471970640211698,0.242053635693104,0.515542986525357,0.288684612883495,0.401308024013205,0.435277342916524,0.297934192733821,-0.38350677670369,-0.297602136544745,-0.093124639598665,-0.311435109341272,-0.256851385098554,-0.0349579453939243
"309",1,"69",11,1,1,"21",-0.0745181625369647,1.76272426032881,1.69742018883645,-0.957055824481591,-0.369246131282457,-0.207085935158731,1.49020733211963,-0.0627556543696947,0.0327657717219056,0.281912131940098,0.0382464169366474,-0.0733861100281582,0.291316211616036
"310",0,"74",11,0,1,"20",0.783142447182197,1.41314480638957,0.988293867449795,0.0919887543521657,0.621466354097679,0.771624358956794,1.36350028851154,0.146429860195954,0.457374721142663,0.583040427872788,0.147521893898497,0.40362360515487,0.588458747464392
"311",0,"75",11,0,1,"20",-0.0535996110803998,0.626591035026271,-0.0359997078864872,-0.481707499697545,-0.424285713803575,-0.318999081939461,0.511430920410032,-0.230104066022214,-0.411348984837174,0.064460849909828,-0.241771992778092,-0.522876033950627,0.117983065704494
"312",1,"133",11,1,1,"52",1.70355871127105,NA,NA,0.960728796198871,1.77729758704117,1.68666978708116,0.448299183137984,0.428830304859581,NA,NA,NA,NA,NA
"313",1,"135",11,1,1,"36",1.22243202777006,1.41314480638957,NA,-0.38335957043188,0.016030946365374,0.18877226627709,1.27164343331872,0.156889135924237,-0.365211022496524,-0.0177360905611217,-0.475348324784046,-0.302717703866153,0.0786553771363296
"314",1,"138",11,1,1,"27",0.448445623877158,0.871296652783741,-0.232979241605003,0.731250294578986,0.291228858970967,0.676910692544648,0.976422209449761,-0.278914019420866,-0.210941089759542,-0.176537531749869,-0.174840763138959,-0.165118747563356,-0.151484430040339
"315",1,"75",12,1,1,"20",0.364771418050899,0.731464871208044,1.69742018883645,0.518163114503379,0.676505936618798,0.816971767673945,0.803474750267107,0.188266963109084,0.724621864776232,0.356504679766903,0.758098621422832,0.577915616471746,0.222856901886267
"316",0,"133",12,0,1,"52",1.68264015981449,NA,NA,0.960728796198871,1.17186217930887,1.25143132402713,0.448299183137984,0.407911753403016,NA,NA,NA,NA,NA
"317",0,"138",12,0,1,"27",1.1387578219438,1.44810275178349,0.751918426987576,1.25577258399586,0.621466354097679,1.22869914755914,1.62133377190425,0.411398178645777,0.340847365254951,0.468374030704615,0.349681526277919,0.165118747563356,0.425321668959412
